Date	Sno	Width	Height
2017.03.14 01:04:53.479	2110764929	63	127
2017.03.14 01:04:53.496	2110764930	63	127
2017.03.14 01:04:53.513	2110764932	63	127
2017.03.14 01:04:53.530	2110764933	63	127
2017.03.14 01:04:53.546	2110885301	94	142
2017.03.14 01:04:53.563	2112891292	63	127
2017.03.14 01:04:53.579	2113140997	63	127
2017.03.14 01:04:53.597	2114800424	63	127
2017.03.14 01:04:53.614	2115601192	63	63
2017.03.14 01:04:53.631	2120807009	250	219
2017.03.14 01:04:53.648	2121633042	63	63
2017.03.14 01:04:53.665	2122534862	63	127
2017.03.14 01:04:53.681	2123820484	94	142
2017.03.14 01:04:53.698	2124461667	63	63
2017.03.14 01:04:53.714	2124599453	63	63
2017.03.14 01:04:53.731	2126535779	63	63
2017.03.14 01:04:53.747	2128614894	81	163
2017.03.14 01:04:53.764	2130252443	63	127
2017.03.14 01:04:53.782	2130695136	63	127
2017.03.14 01:04:53.798	2132854044	63	63
2017.03.14 01:04:53.814	2133609265	63	63
2017.03.14 01:04:53.832	2133790158	63	63
2017.03.14 01:04:53.849	2135203116	94	142
2017.03.14 01:04:53.866	2135449526	63	63
2017.03.14 01:04:53.883	2135735351	60	60
2017.03.14 01:04:53.899	2137036821	63	127
2017.03.14 01:04:53.916	2137259648	63	63
2017.03.14 01:04:53.932	2137637829	63	63
2017.03.14 01:04:53.949	2138337454	81	163
2017.03.14 01:04:53.966	2138785853	55	123
2017.03.14 01:04:53.983	2139554219	63	63
2017.03.14 01:04:54.001	2141230943	63	63
2017.03.14 01:04:54.018	2142895763	63	63
2017.03.14 01:04:54.035	2144656682	63	127
2017.03.14 01:04:54.052	2144804763	55	123
2017.03.14 01:04:54.069	2144956583	63	63
2017.03.14 01:04:54.085	2145406070	94	142
2017.03.14 01:04:54.103	2147640865	95	143
2017.03.14 01:04:54.120	2149185718	63	127
2017.03.14 01:04:54.137	2149669069	472	43
2017.03.14 01:04:54.155	2150192704	472	59
2017.03.14 01:04:54.171	2151343598	81	163
2017.03.14 01:04:54.189	2153555792	81	163
2017.03.14 01:04:54.205	2156008940	63	63
2017.03.14 01:04:54.222	2156044867	77	28
2017.03.14 01:04:54.239	2156188384	61	83
2017.03.14 01:04:54.256	2156260110	61	61
2017.03.14 01:04:54.273	2156310269	63	127
2017.03.14 01:04:54.289	2156475805	49	49
2017.03.14 01:04:54.306	2156563330	81	163
2017.03.14 01:04:54.323	2156563337	81	163
2017.03.14 01:04:54.340	2157649705	63	63
2017.03.14 01:04:54.357	2157718487	63	63
2017.03.14 01:04:54.374	2157720945	63	127
2017.03.14 01:04:54.391	2161195828	63	63
2017.03.14 01:04:54.407	2161670255	63	127
2017.03.14 01:04:54.425	2161797863	63	63
2017.03.14 01:04:54.441	2162405078	63	127
2017.03.14 01:04:54.457	2163659317	63	127
2017.03.14 01:04:54.473	2165395441	63	127
2017.03.14 01:04:54.490	2167283769	63	127
2017.03.14 01:04:54.507	2168744906	63	63
2017.03.14 01:04:54.524	2169319891	63	63
2017.03.14 01:04:54.542	2169513133	47	143
2017.03.14 01:04:54.558	2170152799	63	63
2017.03.14 01:04:54.574	2171309030	63	127
2017.03.14 01:04:54.591	2174854615	63	127
2017.03.14 01:04:54.608	2176020961	63	127
2017.03.14 01:04:54.624	2176454368	63	63
2017.03.14 01:04:54.643	2177859059	63	127
2017.03.14 01:04:54.659	2178442695	63	127
2017.03.14 01:04:54.676	2179058646	63	127
2017.03.14 01:04:54.693	2179233751	127	127
2017.03.14 01:04:54.709	2180514257	63	63
2017.03.14 01:04:54.726	2180623247	63	63
2017.03.14 01:04:54.743	2183782570	63	63
2017.03.14 01:04:54.761	2184421717	63	63
2017.03.14 01:04:54.779	2186888616	63	63
2017.03.14 01:04:54.795	2189544651	63	63
2017.03.14 01:04:54.812	2190119578	63	127
2017.03.14 01:04:54.829	2190622706	63	127
2017.03.14 01:04:54.845	2190946732	63	63
2017.03.14 01:04:54.863	2193071210	63	127
2017.03.14 01:04:54.879	2195445662	63	127
2017.03.14 01:04:54.896	2196086897	63	63
2017.03.14 01:04:54.913	2196494234	63	63
2017.03.14 01:04:54.930	2198492913	63	63
2017.03.14 01:04:54.947	2198809747	127	127
2017.03.14 01:04:54.964	2199328598	63	63
2017.03.14 01:04:54.981	2199333889	63	63
2017.03.14 01:04:54.998	2199702420	63	63
2017.03.14 01:04:55.015	2200205850	63	63
2017.03.14 01:04:55.033	2200805648	63	127
2017.03.14 01:04:55.050	2202566850	63	127
2017.03.14 01:04:55.066	2203655753	63	127
2017.03.14 01:04:55.083	2204672441	63	63
2017.03.14 01:04:55.100	2205003798	81	163
2017.03.14 01:04:55.117	2206308930	63	63
2017.03.14 01:04:55.135	2206904583	63	63
2017.03.14 01:04:55.153	2206905206	63	63
2017.03.14 01:04:55.169	2206940520	63	63
2017.03.14 01:04:55.186	2206941143	63	63
2017.03.14 01:04:55.204	2206976457	63	63
2017.03.14 01:04:55.220	2206977080	63	63
2017.03.14 01:04:55.236	2207012394	63	63
2017.03.14 01:04:55.253	2207013017	63	63
2017.03.14 01:04:55.270	2207048331	63	63
2017.03.14 01:04:55.288	2207048954	63	63
2017.03.14 01:04:55.304	2207084268	63	63
2017.03.14 01:04:55.321	2207084891	63	63
2017.03.14 01:04:55.338	2207876622	63	63
2017.03.14 01:04:55.355	2209921632	63	63
2017.03.14 01:04:55.372	2210108311	81	163
2017.03.14 01:04:55.389	2210953674	63	63
2017.03.14 01:04:55.406	2212791580	63	63
2017.03.14 01:04:55.422	2214234076	63	63
2017.03.14 01:04:55.438	2217412135	63	63
2017.03.14 01:04:55.456	2219457800	63	63
2017.03.14 01:04:55.472	2219922151	39	39
2017.03.14 01:04:55.489	2220878314	63	127
2017.03.14 01:04:55.506	2222676576	63	63
2017.03.14 01:04:55.524	2224824335	63	127
2017.03.14 01:04:55.541	2225258584	63	127
2017.03.14 01:04:55.558	2226014801	63	127
2017.03.14 01:04:55.576	2226390487	63	63
2017.03.14 01:04:55.592	2227317895	223	241
2017.03.14 01:04:55.609	2227548207	63	63
2017.03.14 01:04:55.626	2228057871	63	63
2017.03.14 01:04:55.642	2228519854	63	127
2017.03.14 01:04:55.658	2230119214	99	169
2017.03.14 01:04:55.675	2230503693	63	127
2017.03.14 01:04:55.691	2231203219	63	127
2017.03.14 01:04:55.708	2234581055	63	127
2017.03.14 01:04:55.725	2234889748	63	63
2017.03.14 01:04:55.742	2237028754	63	63
2017.03.14 01:04:55.759	2239147360	63	127
2017.03.14 01:04:55.776	2239442983	63	127
2017.03.14 01:04:55.793	2239828827	63	63
2017.03.14 01:04:55.810	2239941041	63	127
2017.03.14 01:04:55.827	2239959423	63	127
2017.03.14 01:04:55.845	2240012603	63	127
2017.03.14 01:04:55.862	2240848816	63	63
2017.03.14 01:04:55.879	2241425868	63	63
2017.03.14 01:04:55.896	2241509995	63	63
2017.03.14 01:04:55.913	2241950719	63	63
2017.03.14 01:04:55.931	2243135415	63	63
2017.03.14 01:04:55.948	2243358937	63	63
2017.03.14 01:04:55.964	2243577389	63	63
2017.03.14 01:04:55.981	2243668005	63	63
2017.03.14 01:04:55.997	2243821090	63	127
2017.03.14 01:04:56.014	2244805897	81	163
2017.03.14 01:04:56.031	2246477190	81	163
2017.03.14 01:04:56.049	2248128176	63	127
2017.03.14 01:04:56.066	2250648000	63	63
2017.03.14 01:04:56.082	2253968310	94	142
2017.03.14 01:04:56.099	2254161834	63	63
2017.03.14 01:04:56.115	2255066826	63	127
2017.03.14 01:04:56.133	2256997597	97	65
2017.03.14 01:04:56.150	2258766802	63	127
2017.03.14 01:04:56.168	2259057544	39	39
2017.03.14 01:04:56.186	2259545632	63	63
2017.03.14 01:04:56.202	2261871296	63	63
2017.03.14 01:04:56.219	2262285911	81	163
2017.03.14 01:04:56.235	2265487114	63	127
2017.03.14 01:04:56.251	2265505146	63	127
2017.03.14 01:04:56.268	2265714604	297	146
2017.03.14 01:04:56.284	2265792834	297	146
2017.03.14 01:04:56.301	2266022549	81	163
2017.03.14 01:04:56.318	2268815553	63	63
2017.03.14 01:04:56.335	2269174954	63	127
2017.03.14 01:04:56.352	2269838645	63	63
2017.03.14 01:04:56.369	2271585338	63	63
2017.03.14 01:04:56.385	2272305544	63	63
2017.03.14 01:04:56.403	2272846829	63	127
2017.03.14 01:04:56.419	2273716448	63	127
2017.03.14 01:04:56.437	2274522762	63	127
